ds,yhat,yhat_lower,yhat_upper
2024-01-01 05:00:00,0.15504463424747117,-0.8031197612345262,1.034031617293505
2024-01-01 06:00:00,0.22426709791664695,-0.7224401169890858,1.162194870252712
2024-01-01 07:00:00,0.36302567585065093,-0.5693488169314462,1.250377786478128
2024-01-01 08:00:00,0.5446756233775462,-0.3552398804790944,1.4685203804624947
2024-01-01 09:00:00,0.694854366920088,-0.21373432823354177,1.5744983628784297
2024-01-01 10:00:00,0.7425275469339968,-0.16902739396669839,1.644533426631982
2024-01-01 11:00:00,0.6763990281223308,-0.2098016959148078,1.6008617711741773
2024-01-01 12:00:00,0.5585492315435341,-0.3800290406237364,1.5308860226198284
2024-01-01 13:00:00,0.48235712096614447,-0.39901589422473144,1.3740380279280562
2024-01-01 14:00:00,0.5083610097971129,-0.37453543525536065,1.4270239002413105
2024-01-01 15:00:00,0.6281613542160804,-0.2744723272576889,1.5751885136996637
2024-01-01 16:00:00,0.7797245358817009,-0.11539448455867721,1.7155572401491228
2024-01-01 17:00:00,0.8939980087632351,-0.020473393332230527,1.7324587560671798
2024-01-01 18:00:00,0.9321306411105741,0.03848855019639872,1.881089329665204
2024-01-01 19:00:00,0.8899396503080038,-0.09156206266946117,1.785488397472659
2024-01-01 20:00:00,0.7801666296974332,-0.14597863485060897,1.716462094800389
2024-01-01 21:00:00,0.6191874082394513,-0.23065553595817168,1.5401714886216202
2024-01-01 22:00:00,0.4304400184341419,-0.4215528182145585,1.3537955697709283
2024-01-01 23:00:00,0.2515625875684543,-0.7081874415874969,1.122713319302709
2024-01-02 00:00:00,0.12555420411083218,-0.8568701812270416,1.0906948306687472
2024-01-02 01:00:00,0.07575872861363858,-0.9130862989773949,1.0198403983389162
2024-01-02 02:00:00,0.08793044678513529,-0.8309154967441592,0.9847758730702133
2024-01-02 03:00:00,0.12206493055972933,-0.7913854233835335,1.0434297333837217
2024-01-02 04:00:00,0.14899703173161932,-0.7099364725192843,1.1088538677742763
2024-01-02 05:00:00,0.1790124054639174,-0.729585917769677,1.1067996125745792
2024-01-02 06:00:00,0.252226867642106,-0.6590599269789845,1.2184474809108103
2024-01-02 07:00:00,0.39483815749184575,-0.5020479382315948,1.3281929742892764
2024-01-02 08:00:00,0.5801692698333772,-0.41832323470641625,1.5256079023853624
2024-01-02 09:00:00,0.7338265397509544,-0.17385592291791538,1.5696965347120064
2024-01-02 10:00:00,0.7847460013323151,-0.09935474655001884,1.722680502573526
2024-01-02 11:00:00,0.7216037001781839,-0.2078064915697264,1.6094820195748416
2024-01-02 12:00:00,0.606454311080624,-0.33494142058930054,1.5182929457337353
2024-01-02 13:00:00,0.5326533899704016,-0.3461575542277261,1.4426330585508447
2024-01-02 14:00:00,0.5607184233076454,-0.3730344318991658,1.4600029903664884
2024-01-02 15:00:00,0.6822318379851469,-0.2545916530372516,1.634881454963996
2024-01-02 16:00:00,0.8351449724038493,-0.03330921126348432,1.7978827820277459
2024-01-02 17:00:00,0.9503933812866598,-0.08842908706840623,1.8740901569505342
2024-01-02 18:00:00,0.989117303329189,0.12275142548652164,1.8958449929031485
2024-01-02 19:00:00,0.9471286880118491,0.10314652809526458,1.844701158046603
2024-01-02 20:00:00,0.8371672795824956,-0.06145643522523646,1.749934847752097
2024-01-02 21:00:00,0.6756104984131435,-0.31277515099349223,1.658275996136332
2024-01-02 22:00:00,0.48590139487736295,-0.4168532896101916,1.4583134486942744
2024-01-02 23:00:00,0.30568649095704326,-0.6428886071776939,1.2332808457866182
2024-01-03 00:00:00,0.1779765619705208,-0.7201504452983716,1.0367416387630266
2024-01-03 01:00:00,0.1261303286502668,-0.862716424417556,0.9833166308330903
2024-01-03 02:00:00,0.13591995872579016,-0.7673131408028835,1.057256179036541
2024-01-03 03:00:00,0.1673617453424428,-0.7490029646316967,1.0116750813491844
2024-01-03 04:00:00,0.19131388913485547,-0.7510276558787277,1.119614621560441
2024-01-03 05:00:00,0.21808778354203362,-0.6964313068615586,1.0923069374720422
2024-01-03 06:00:00,0.28782711005778494,-0.6634330254140582,1.2274614490176718
2024-01-03 07:00:00,0.4267593178165597,-0.48216151943333196,1.3687328480519771
2024-01-03 08:00:00,0.6082386549797799,-0.36725896315406653,1.555974855866193
2024-01-03 09:00:00,0.7579039383159935,-0.12502839757479722,1.7057398347577324
2024-01-03 10:00:00,0.8047245858005345,-0.058105976607611784,1.7471017132783118
2024-01-03 11:00:00,0.7374105959454818,-0.14985279655795886,1.6755370735530937
2024-01-03 12:00:00,0.6180508287927271,-0.28212358631537593,1.5206355174669004
2024-01-03 13:00:00,0.5400349213603717,-0.36042501768242896,1.4798783154302027
2024-01-03 14:00:00,0.5639140046448705,-0.3935724537600763,1.4016045301252846
2024-01-03 15:00:00,0.6813033886499981,-0.20640148506442998,1.6130555315097677
2024-01-03 16:00:00,0.8301862198845109,-0.08788808236936334,1.728348365021726
2024-01-03 17:00:00,0.9415284870958304,0.030817981881355237,1.9156738337003316
2024-01-03 18:00:00,0.9764992077003255,-0.013733696801252224,1.8510787924856704
2024-01-03 19:00:00,0.9309371941578883,0.09536180143374483,1.7885799500555521
2024-01-03 20:00:00,0.8176069009937967,-0.07605997038724756,1.7370269033697812
2024-01-03 21:00:00,0.6529080952057552,-0.2684209918934736,1.5483541753174486
2024-01-03 22:00:00,0.46030362716120976,-0.44850784168092866,1.295421303199697
2024-01-03 23:00:00,0.2774571191292402,-0.6070703782106854,1.1770586964835996
2024-01-04 00:00:00,0.14739362513606646,-0.6678782497767746,1.022752363661576
2024-01-04 01:00:00,0.09348323348429705,-0.7795327623105125,1.0320250749536997
2024-01-04 02:00:00,0.1015065116065581,-0.8048571610805672,0.9387566355890039
2024-01-04 03:00:00,0.13148516103838526,-0.7937571382826789,1.0696855778243757
