ds,yhat,yhat_lower,yhat_upper
2024-01-01 00:00:00,0.7302870271480286,-1.4563195474252555,2.5310044870881487
2024-01-01 01:00:00,0.4413621354957149,-1.7756601363718834,2.482524894121862
2024-01-01 02:00:00,0.4420416552959887,-1.4024206690296837,2.569948988345201
2024-01-01 03:00:00,0.5912436613656591,-1.5835822633998096,2.6549527378970548
2024-01-01 04:00:00,0.7880099411559958,-1.1931878681615624,2.8953230813900603
2024-01-01 05:00:00,1.0576018305880803,-0.9446938270116655,3.240311789711077
2024-01-01 06:00:00,1.508292947811643,-0.6385219069543883,3.669433017244708
2024-01-01 07:00:00,2.184267955432011,0.08971262015534205,4.20857184345084
2024-01-01 08:00:00,2.9480317503121496,0.8794120342197409,5.023004050462314
2024-01-01 09:00:00,3.517279919865161,1.5247477244669223,5.768987087338714
2024-01-01 10:00:00,3.651508815682339,1.5693103728511253,5.980027020607555
2024-01-01 11:00:00,3.34496225881259,1.3379003580650621,5.525238644063775
2024-01-01 12:00:00,2.862858218353488,0.7366705729480647,5.049074691764653
2024-01-01 13:00:00,2.580420697955502,0.4867790894102547,4.807445085206773
2024-01-01 14:00:00,2.7433044263165582,0.6701272272549629,4.8211226557624665
2024-01-01 15:00:00,3.3255773462648395,1.2839977172489567,5.305269254013989
2024-01-01 16:00:00,4.07327373037706,1.8984653807454117,6.044245076976088
2024-01-01 17:00:00,4.6732670897525175,2.6587658702987755,6.577536385243457
2024-01-01 18:00:00,4.90935455788954,2.7537524474205575,6.993280838847522
2024-01-01 19:00:00,4.714146271202278,2.704892848605808,6.7883111677458805
2024-01-01 20:00:00,4.132990129939875,1.9837412270893988,6.2274073863381645
2024-01-01 21:00:00,3.2760307450832737,1.1122581044954927,5.334901534532588
2024-01-01 22:00:00,2.301842794002378,0.1493963959395719,4.419818682210715
2024-01-01 23:00:00,1.4063025559355768,-0.6700476235821845,3.473037205363365
2024-01-02 00:00:00,0.771161507167847,-1.3610478092819238,2.883871127804828
2024-01-02 01:00:00,0.4811175155754457,-1.5248278280115979,2.5991436289042467
2024-01-02 02:00:00,0.48027088214742175,-1.6930973058284164,2.2707420493389505
2024-01-02 03:00:00,0.6275367827334737,-1.4555444223613967,2.700082764151008
2024-01-02 04:00:00,0.8219592603152781,-1.16171630357872,2.823495476290897
2024-01-02 05:00:00,1.08880716651752,-0.953247530800233,3.206776818294488
2024-01-02 06:00:00,1.5363669336054533,-0.4666450145085609,3.6581565096196518
2024-01-02 07:00:00,2.208841306244798,0.12251401075436456,4.224241067365386
2024-01-02 08:00:00,2.9687584319981815,0.8113866930596986,4.907637810768325
2024-01-02 09:00:00,3.5338421491100562,1.4671100203595264,5.584652611382279
2024-01-02 10:00:00,3.66362182542209,1.5916407520237292,5.7411093973630125
2024-01-02 11:00:00,3.3523787633611737,1.2413613641798615,5.3217672364527635
2024-01-02 12:00:00,2.8653725167707296,0.7412615796774441,4.8795762596443675
