ds,yhat,yhat_lower,yhat_upper
2024-01-01 01:00:00,0.6614606207639304,-1.9836532207288724,3.252822222125912
2024-01-01 02:00:00,0.6915904469402983,-1.9488241656104441,3.3471302799102367
2024-01-01 03:00:00,0.9860729430729234,-1.8141321367256895,3.435245301643955
2024-01-01 04:00:00,1.3454536307334144,-1.3467227913508062,4.1185823582986565
2024-01-01 05:00:00,1.7864266385950316,-0.8364398990658328,4.716988579146932
2024-01-01 06:00:00,2.4984057964332225,-0.36787999074308414,5.33001559219674
2024-01-01 07:00:00,3.5958843714502415,0.7348074111082769,6.423493377389386
2024-01-01 08:00:00,4.886615906932583,2.1598584633904037,7.474819059367423
2024-01-01 09:00:00,5.8959302848368464,3.30518204279642,8.537948528327563
2024-01-01 10:00:00,6.175983498014251,3.5098677094011115,8.810672153360818
2024-01-01 11:00:00,5.665854438912561,2.927472348966866,8.205344234091449
2024-01-01 12:00:00,4.7971218774951865,2.18369672296895,7.475210124632676
2024-01-01 13:00:00,4.236011427755497,1.41412077565066,6.68313131888569
2024-01-01 14:00:00,4.449645337059422,1.7884153412016277,7.095835607965232
2024-01-01 15:00:00,5.4210870306776044,2.8111989916634443,8.002785112200431
2024-01-01 16:00:00,6.702989633653443,4.0371666638701384,9.276944167870663
2024-01-01 17:00:00,7.724456307713402,4.886154324913801,10.236352433230811
2024-01-01 18:00:00,8.095138988222718,5.45612856374105,10.924985118773865
2024-01-01 19:00:00,7.713670566631335,4.90195329114215,10.335210351360026
2024-01-01 20:00:00,6.6907584656699,4.046600361795692,9.440688491283902
2024-01-01 21:00:00,5.234567361929102,2.6732177999006312,8.07396100198481
2024-01-01 22:00:00,3.605947999316959,0.9401391461303559,6.16506522065302
2024-01-01 23:00:00,2.1136720484308773,-0.6428123612095433,4.725268191932206
2024-01-02 00:00:00,1.0546097100454346,-1.6016251939811985,3.8380539561035527
2024-01-02 01:00:00,0.583340895996352,-2.0359612344654474,3.1988745454190264
2024-01-02 02:00:00,0.6207559949067845,-2.115444530830241,3.1247254186619715
2024-01-02 03:00:00,0.9228868215443611,-1.8208142453743474,3.632701319519505
2024-01-02 04:00:00,1.2902282605852493,-1.1545627798801221,4.014645688976332
2024-01-02 05:00:00,1.7394202710098576,-0.8587308537456504,4.329991163138637
2024-01-02 06:00:00,2.4598194019664197,-0.24563098632630684,5.145422206690391
2024-01-02 07:00:00,3.5658589924184563,0.7527928970300349,6.16379423038508
2024-01-02 08:00:00,4.865230510659409,2.1894549102105954,7.448154628880061
2024-01-02 09:00:00,5.883200148859255,3.167571532173863,8.549454491893387
2024-01-02 10:00:00,6.17185915572447,3.5991052745601277,8.93199498130668
2024-01-02 11:00:00,5.670221205663177,2.9299306555225195,8.32212568947046
2024-01-02 12:00:00,4.809799972761471,1.9549680247430368,7.396057855481906
2024-01-02 13:00:00,4.256756702516448,1.8479821894389403,6.833228854025226
2024-01-02 14:00:00,4.478150608250538,1.7224616295938002,7.009947187332932
2024-01-02 15:00:00,5.456984019522555,2.842055743184063,8.228322334277903
2024-01-02 16:00:00,6.745851496467726,4.012515032508325,9.454095901662916
2024-01-02 17:00:00,7.773800742547453,5.232422279931501,10.486342635185192
2024-01-02 18:00:00,8.150431893634773,5.598580231645515,10.771534486473296
2024-01-02 19:00:00,7.77433022292786,5.062520464232175,10.233706490080554
2024-01-02 20:00:00,6.756160202999322,4.1803385659326135,9.470709264655422
2024-01-02 21:00:00,5.304048674114265,2.681897960191794,7.982602168810216
2024-01-02 22:00:00,3.678814057114407,0.9234954636710124,6.511106186663518
2024-01-02 23:00:00,2.189201561258111,-0.24784636378991254,4.974670442071884
2024-01-03 00:00:00,1.1320610812756993,-1.4530405662670312,3.692514922084003
2024-01-03 01:00:00,0.6619586127436436,-1.8262023132602523,3.518472160812749
2024-01-03 02:00:00,0.6997771915328137,-2.002292086942092,3.3184088001620062
2024-01-03 03:00:00,1.001547952288378,-1.490740747095309,3.5522681484260494
2024-01-03 04:00:00,1.3677718165970867,-1.4495483056099994,3.876315474761648
2024-01-03 05:00:00,1.8151014753491164,-0.9814360555202202,4.447313467642537
2024-01-03 06:00:00,2.5329128163768697,-0.1542496802188384,5.047221475715631
2024-01-03 07:00:00,3.6356649702278,0.9270161924458102,6.301530179782923
2024-01-03 08:00:00,4.93108143110086,2.1311474439382234,7.689316855253585
2024-01-03 09:00:00,5.9444663716566115,3.079249922578502,8.58070690349793
2024-01-03 10:00:00,6.227954634886497,3.594354084796188,9.00994700049772
2024-01-03 11:00:00,5.720608707543327,2.975039757397137,8.444788655635602
2024-01-03 12:00:00,4.853995846040991,2.1832376189186844,7.532923207747744
2024-01-03 13:00:00,4.294335152095941,1.7588392135953896,6.869054428806457
2024-01-03 14:00:00,4.508747431633179,1.78328576196416,7.063320288086267
2024-01-03 15:00:00,5.480299767995605,2.850212835695959,8.174423753235917
2024-01-03 16:00:00,6.76165403116181,4.134567828073991,9.470974075496546
2024-01-03 17:00:00,7.781927160227379,4.979523198582886,10.428522962809373
2024-01-03 18:00:00,8.15078980483641,5.496419496271979,10.993006874667618
2024-01-03 19:00:00,7.7668983714745865,5.078448233709454,10.321285420928229
2024-01-03 20:00:00,6.740988422348515,4.025358786021861,9.632984866203813
2024-01-03 21:00:00,5.281257183977395,2.7087787711189693,7.755665815061766
2024-01-03 22:00:00,3.6485921091741784,0.9698126168354201,6.37454362627627
2024-01-03 23:00:00,2.1518054510770233,-0.42291449343145227,4.97684551952091
2024-01-04 00:00:00,1.0878115490283466,-1.6276061473787993,3.602863065040186
2024-01-04 01:00:00,0.6112376623130076,-1.962727952669533,3.499604370061339
2024-01-04 02:00:00,0.6430243624790282,-2.0229187652356315,3.3867418536694816
2024-01-04 03:00:00,0.9392560861954111,-1.6655121978992442,3.612686074474547
2024-01-04 04:00:00,1.3004823628490847,-1.3852222980505364,4.001564080074789
2024-01-04 05:00:00,1.7433993867980924,-0.8296547393759154,4.2275984624857905
2024-01-04 06:00:00,2.4574210887752628,-0.1853965272847661,5.14290998816939
2024-01-04 07:00:00,3.5570388832658524,0.8650841943467994,6.136905096341563
2024-01-04 08:00:00,4.850002550635109,2.129775775405151,7.3050944034823875
2024-01-04 09:00:00,5.861636375148529,3.170815721553274,8.407884817649814
2024-01-04 10:00:00,6.144089023672541,3.2851326402084218,8.693699312613747
2024-01-04 11:00:00,5.636430469342571,3.0552201958365526,8.51477176273714
2024-01-04 12:00:00,4.7702291311913,2.0651141615023914,7.525753338880779
2024-01-04 13:00:00,4.21169902670515,1.5380637161823303,6.60725057186725
2024-01-04 14:00:00,4.427949768346806,1.6270439610096923,7.063679646532097
2024-01-04 15:00:00,5.402031333391987,2.789709802448579,8.021190426476299
2024-01-04 16:00:00,6.686582825562824,4.198564712518842,9.43919474713635
2024-01-04 17:00:00,7.7106930628711625,4.883118297082822,10.202467925210415
2024-01-04 18:00:00,8.083999572675749,5.373206390464609,10.821728615601733
2024-01-04 19:00:00,7.705121035022699,4.8653913601711976,10.401083852928547
2024-01-04 20:00:00,6.684751118361486,3.9178404963366344,9.303148513761755
2024-01-04 21:00:00,5.231041457853075,2.706860537094472,7.87785731598128
2024-01-04 22:00:00,3.604830715414727,0.9447024925665494,6.358187104016082
