ds,yhat,yhat_lower,yhat_upper
2024-01-01 00:00:00,7.638583148235586,-5.89098612287139,19.947612593981287
2024-01-01 01:00:00,6.802749449656137,-5.7215938602193726,19.95755821536579
2024-01-01 02:00:00,6.928544807203303,-6.226523943114989,19.843449362795102
2024-01-01 03:00:00,7.45964795869907,-4.773668321263301,19.870630349172995
2024-01-01 04:00:00,7.983515478402557,-4.555070350347043,21.042674877934132
2024-01-01 05:00:00,8.603208926947076,-4.0536743545912,20.453625883306984
2024-01-01 06:00:00,9.808910166335785,-3.5697058271734368,23.239307655778486
2024-01-01 07:00:00,11.907618495395408,-0.8543967123111063,24.1716937906369
2024-01-01 08:00:00,14.51927450289201,1.4524607253175272,27.355369921547343
2024-01-01 09:00:00,16.651499741698043,4.593693313437242,29.33666015267835
2024-01-01 10:00:00,17.375278201244527,4.434509243677719,30.365835802053155
2024-01-01 11:00:00,16.569413618026523,4.598539671546527,30.28408731428285
2024-01-01 12:00:00,15.097664340131466,2.864212392163595,28.2185375677271
2024-01-01 13:00:00,14.241456343922495,1.2876287515169875,27.02842774232343
2024-01-01 14:00:00,14.828558250188426,2.172986974440652,27.976948941156685
2024-01-01 15:00:00,16.727693140950876,3.36274477921372,29.107330692503663
2024-01-01 16:00:00,19.038015556050524,5.536528049551092,30.632048943215157
2024-01-01 17:00:00,20.725944571509213,7.598847227579767,33.47938106477699
2024-01-01 18:00:00,21.168937028318624,7.3131156623859255,33.60707552219179
2024-01-01 19:00:00,20.270454126644225,6.924797901580708,33.53930853373076
2024-01-01 20:00:00,18.250662601753525,5.756225699607982,31.82080811106429
2024-01-01 21:00:00,15.448532351486001,2.51661630507826,27.79629652757384
2024-01-01 22:00:00,12.31198341495519,-0.49207444854129967,26.30307679242593
2024-01-01 23:00:00,9.439061644136144,-3.378986611971127,22.19726987235311
2024-01-02 00:00:00,7.438976059260024,-6.136224248491864,19.21735774980793
2024-01-02 01:00:00,6.61389234936274,-6.3367368908923645,19.317277251098304
2024-01-02 02:00:00,6.749145184334291,-7.350139951460267,19.73796551839754
2024-01-02 03:00:00,7.288334236168555,-5.347831427967594,21.819131515121082
2024-01-02 04:00:00,7.818854649055189,-4.078971938882269,20.76007243474894
2024-01-02 05:00:00,8.443724968624217,-4.2469326954703455,20.591298694075284
2024-01-02 06:00:00,9.653103002490564,-2.1463566321395615,22.571679875745865
2024-01-02 07:00:00,11.753983259743078,-0.5032161101043591,25.829662770078635
2024-01-02 08:00:00,14.36632086362506,2.6110286936883456,26.6316461696763
2024-01-02 09:00:00,16.49777103649349,3.8050672371996317,29.066400492409414
2024-01-02 10:00:00,17.219370141745213,3.743873525301883,29.629537128650544
2024-01-02 11:00:00,16.409992322259306,4.06479629507265,29.35618823414874
2024-01-02 12:00:00,14.933483462468415,2.193224970348375,27.44574806748837
2024-01-02 13:00:00,14.071373083326474,1.2150779576462605,28.174082215019
2024-01-02 14:00:00,14.651548029363367,1.984854631548911,27.81433681724867
2024-01-02 15:00:00,16.542862768670613,3.9544084140664624,29.276417907082067
2024-01-02 16:00:00,18.844614700671595,5.8485387588757085,31.29499642854362
2024-01-02 17:00:00,20.523375397250852,5.866442549422261,33.76098398799733
2024-01-02 18:00:00,20.956761867639198,7.936925589817743,33.94775150913467
2024-01-02 19:00:00,20.048401087149568,7.039910209655616,32.458199484720396
2024-01-02 20:00:00,18.018629031954113,5.739863903340457,31.133157644939654
2024-01-02 21:00:00,15.20658611675925,3.503629650193326,27.277241889720504
2024-01-02 22:00:00,12.060361962632697,-1.3318829525594464,24.526294119514716
2024-01-02 23:00:00,9.178168864507388,-4.224404988485364,21.837004724402387
2024-01-03 00:00:00,7.169376977540908,-5.261200284692602,19.234966981956525
2024-01-03 01:00:00,6.336305709922585,-6.493824910316168,18.67110840967937
2024-01-03 02:00:00,6.464434017508381,-6.096071705880484,19.037242696337575
2024-01-03 03:00:00,6.99749452060818,-5.464100529234227,19.085797331799704
2024-01-03 04:00:00,7.523002209490636,-5.6041495693587935,21.274048240818704
2024-01-03 05:00:00,8.14408076981011,-4.855117092824329,20.99830466354559
2024-01-03 06:00:00,9.350977021165226,-3.4092000540672607,21.749446572612385
2024-01-03 07:00:00,11.450757134788544,-0.8445418456503921,23.72383963688724
2024-01-03 08:00:00,14.063429539280632,1.1308666668659741,26.599285327581516
2024-01-03 09:00:00,16.196683629707074,4.166282184715949,28.772675172955008
2024-01-03 10:00:00,16.921570269675065,3.3175720163308564,29.896220246400766
2024-01-03 11:00:00,16.11695813847505,2.8498008390971834,28.710521224026003
2024-01-03 12:00:00,14.646667651837168,1.85238813266182,27.463085136167457
2024-01-03 13:00:00,13.79218306595387,0.9201339923218703,25.457387971186566
2024-01-03 14:00:00,14.381326624635186,1.3075018905691562,27.383923946630457
2024-01-03 15:00:00,16.282869561677956,3.3791054848054585,28.990734275151055
2024-01-03 16:00:00,18.59600834838479,6.5847632843555335,32.64722481504872
2024-01-03 17:00:00,20.287197097328388,8.047895249439355,32.99137641366166
2024-01-03 18:00:00,20.733920201226287,7.35067570985519,33.548541261674444
2024-01-03 19:00:00,19.839658429141846,6.836455953180747,32.53231282570105
2024-01-03 20:00:00,17.824589702460738,4.948792293611462,30.957320024033823
2024-01-03 21:00:00,15.027686428043003,1.8950646159191795,27.71871411002313
2024-01-03 22:00:00,11.896862289439083,-0.6913550875272646,24.273028312819324
2024-01-03 23:00:00,9.03014784389708,-3.588677715925257,22.01834038176365
2024-01-04 00:00:00,7.03672791594995,-5.488184177256359,19.893479128456374
2024-01-04 01:00:00,6.218735249104228,-6.615763924232215,19.177526353182916
2024-01-04 02:00:00,6.3614630812721265,-7.667610449671801,19.587218601798916
2024-01-04 03:00:00,6.908461538803757,-6.063491600423259,19.953984133526003
2024-01-04 04:00:00,7.447068584586448,-5.368035555681255,20.35325304199942
2024-01-04 05:00:00,8.080238525345015,-4.724614386271453,20.865712807258372
2024-01-04 06:00:00,9.298058543256872,-2.9348693368278327,22.06622646244513
2024-01-04 07:00:00,11.407446893118262,-1.6802818488693836,24.538902482885245
2024-01-04 08:00:00,14.028277647685943,1.6274305181196314,26.615757634624245
2024-01-04 09:00:00,16.168121084482095,2.8517902421620462,28.432495901485883
2024-01-04 10:00:00,16.897925683464265,3.5088677677822804,29.407079955622013
2024-01-04 11:00:00,16.096475767532986,3.45103986065104,29.05642311991828
2024-01-04 12:00:00,14.627526498859467,2.027691066427763,26.809394553152117
2024-01-04 13:00:00,13.772516828110243,1.7298266150807253,26.56240723675678
2024-01-04 14:00:00,14.359244244490206,0.9212151239490811,27.997373949954007
2024-01-04 15:00:00,16.256476131820477,3.5110659264594206,29.206387974408823
2024-01-04 16:00:00,18.563426115520457,5.9352598269394035,31.132950124386774
2024-01-04 17:00:00,20.246586311681554,7.809729116718627,32.104461691411416
2024-01-04 18:00:00,20.683499557322268,7.40022311323532,33.467124409653145
2024-01-04 19:00:00,19.777724848847118,7.183459721362547,31.521481928008946
2024-01-04 20:00:00,17.749537221438786,5.746784775190461,30.242301763065214
2024-01-04 21:00:00,14.93802395498922,2.0408670872005916,27.844849473391466
2024-01-04 22:00:00,11.791230023653842,-1.444771475202001,24.592669340871826
2024-01-04 23:00:00,8.907332151581556,-4.560344351221663,21.980836526853665
2024-01-05 00:00:00,6.895674486385261,-5.370761289808089,19.71270600164864
2024-01-05 01:00:00,6.058560370187959,-6.516840405038038,18.48393147483824
2024-01-05 02:00:00,6.181462901542392,-5.333796996610834,18.978021758118118
2024-01-05 03:00:00,6.708119203468545,-6.141212990115393,20.124296745032343
2024-01-05 04:00:00,7.226059162008238,-5.137537287692832,19.454994173459642
2024-01-05 05:00:00,7.838431667525056,-4.357464366086201,20.860408223020748
2024-01-05 06:00:00,9.035518850114792,-3.4932048661725266,23.036431984922867
2024-01-05 07:00:00,11.1244319809234,-1.3223154252804359,24.04737643039331
2024-01-05 08:00:00,13.725233948713857,1.3520783349374066,26.743595515219383
2024-01-05 09:00:00,15.84567743407365,3.5055109618996267,28.055483279230515
2024-01-05 10:00:00,16.556884776076274,3.780386441854416,29.03374450623367
2024-01-05 11:00:00,15.737803592390485,2.6711707875394706,27.969339047708218
2024-01-05 12:00:00,14.25233988775899,0.8058779845596715,26.525658374999615
2024-01-05 13:00:00,13.382069272863765,0.32983552831895857,26.237031657485794
2024-01-05 14:00:00,13.954910161980527,1.5935970547554068,26.489859721818295
2024-01-05 15:00:00,15.83973377365042,3.5603669391354953,28.92724062234687
2024-01-05 16:00:00,18.135839336049656,5.822366187306235,30.990800805097486
2024-01-05 17:00:00,19.809785420817125,6.4074717468059,33.39716625532745
2024-01-05 18:00:00,20.239161497304146,7.414142007462817,32.99357704758295
2024-01-05 19:00:00,19.32755294028349,6.23858403596057,32.68576412783762
2024-01-05 20:00:00,17.295240729942357,3.8929231483168856,29.99676116789506
2024-01-05 21:00:00,14.481297730554898,1.9830516238715978,27.874407718087618
2024-01-05 22:00:00,11.33373446526169,-0.9497771581134739,24.179297777276485
2024-01-05 23:00:00,8.450673742185721,-3.4910762396439705,21.377228920044832
2024-01-06 00:00:00,6.441387137846869,-5.385911128338777,19.31853159088291
2024-01-06 01:00:00,5.608087807947335,-8.323426119994314,17.797265564599904
2024-01-06 02:00:00,5.736142301579862,-8.026887994178278,19.537308922253246
2024-01-06 03:00:00,6.269166282416668,-7.266805655643859,19.254954204420024
2024-01-06 04:00:00,6.794554899653174,-6.804472270150507,19.435044126276956
2024-01-06 05:00:00,7.4153108214378,-4.620820851383791,20.37187470500863
2024-01-06 06:00:00,8.621560399152699,-4.275371096161569,21.54844657672137
2024-01-06 07:00:00,10.720251609570404,-2.113217087980614,23.59727923238768
2024-01-06 08:00:00,13.331278658865589,0.6375049550914411,25.898421501853235
2024-01-06 09:00:00,15.462222342662017,2.813725623172935,28.923839159419014
2024-01-06 10:00:00,16.18403213281959,2.9332891867711752,29.137279559661522
2024-01-06 11:00:00,15.37548401824923,2.4403753804315476,28.14171734376793
2024-01-06 12:00:00,13.90031581288729,1.2201871949441923,26.27220599873403
2024-01-06 13:00:00,13.039940520614369,-0.00017394645771424966,26.037470409270117
2024-01-06 14:00:00,13.622121600856687,0.718943318059588,26.68508652418052
2024-01-06 15:00:00,15.51558493289875,2.9430336319075585,28.108847950727462
2024-01-06 16:00:00,17.819495855171965,4.637532024532655,31.81579679120931
2024-01-06 17:00:00,19.50029218215971,6.299458472959195,32.21600953770688
2024-01-06 18:00:00,19.935457266548827,7.496960540087556,32.271043332260845
2024-01-06 19:00:00,19.02848632594003,5.26068893281415,31.403268285248284
2024-01-06 20:00:00,16.999587251764037,4.166734399623585,30.184831470083804
2024-01-06 21:00:00,14.187777776141449,1.9332353649527476,27.531954983227845
2024-01-06 22:00:00,11.041031901876734,-0.7360176030227588,22.966680605320523
2024-01-06 23:00:00,8.15745494433013,-4.087853207489495,20.631668803903338
2024-01-07 00:00:00,6.146320184202096,-6.651863211195973,19.369405955636843
2024-01-07 01:00:00,5.309861601658953,-7.305386249165875,18.387298069362917
2024-01-07 02:00:00,5.4334853679933035,-7.859079522393967,18.236554766606393
2024-01-07 03:00:00,5.960865003304893,-7.33353321638566,18.549208606143466
2024-01-07 04:00:00,6.479470950480423,-5.488833489095721,19.44510937722099
2024-01-07 05:00:00,7.092397588219363,-6.299366143484841,20.151156545083417
2024-01-07 06:00:00,8.2898781663926,-4.877313389569699,21.92985054592932
2024-01-07 07:00:00,10.378981323938913,-2.419086294971084,23.544557364773862
2024-01-07 08:00:00,12.979734094320179,-0.372644669961588,25.999562199902808
2024-01-07 09:00:00,15.09986051268206,2.4201124102617344,28.744115660083715
2024-01-07 10:00:00,15.8104618155284,2.984684915877422,28.60662369287191
2024-01-07 11:00:00,14.990472288819406,2.2445411750233712,27.29574628590636
2024-01-07 12:00:00,13.503792499051462,-0.1799381013168781,26.311201857130204
2024-01-07 13:00:00,12.63200052621944,0.6506110055854422,25.386492460192766
2024-01-07 14:00:00,13.203025068610243,0.04195415942876737,26.340374427556203
2024-01-07 15:00:00,15.08575524493844,1.064783178956793,27.00124557666938
2024-01-07 16:00:00,17.379515498599993,4.6246318349909465,30.439779594728062
2024-01-07 17:00:00,19.050896532635406,6.374767354595111,32.5257647307213
2024-01-07 18:00:00,19.47752637136263,7.240168755183196,32.4766162013555
